Enhancers	msk_80	msk_81	msk_82	msk_83	msk_84	msk_85	msk_86	msk_87	msk_88	msk_89	msk_90	msk_91	msk_92	msk_93	msk_94	msk_95
18	0.9864382961932221	0.9864382961932221	0.9864382961932221	0.9864382961932221	0.9864382961932221	0.9864382961932221	0.9864382961932221	0.9864382961932221	0.9864382961932221	0.9864382961932221	0.9864382961932221	0.9864382961932221	0.9864382961932221	0.9864382961932221	0.9864382961932221	0.9864382961932221
19	0.9830154423669359	0.9830154423669359	0.9830154423669359	0.9830154423669359	0.9830154423669359	0.9830154423669359	0.9830154423669359	0.9830154423669359	0.9830154423669359	0.9830154423669359	0.9830154423669359	0.9830154423669359	0.9830154423669359	0.9830154423669359	0.9830154423669359	0.9830154423669359
20	0.9771814521198537	0.9771814521198537	0.9771814521198537	0.9771814521198537	0.9771814521198537	0.9771814521198537	0.9771814521198537	0.9771814521198537	0.9771814521198537	0.9771814521198537	0.9771814521198537	0.9771814521198537	0.9771814521198537	0.9771814521198537	0.9771814521198537	0.9771814521198537
21	0.3293280545165082	0.3293280545165082	0.3293280545165082	0.3293280545165082	0.3293280545165082	0.3293280545165082	0.3293280545165082	0.3293280545165082	0.3293280545165082	0.3293280545165082	0.3293280545165082	0.3293280545165082	0.3293280545165082	0.3293280545165082	0.3293280545165082	0.3293280545165082
22	0.34001443482773924	0.34001443482773924	0.34001443482773924	0.34001443482773924	0.34001443482773924	0.34001443482773924	0.34001443482773924	0.34001443482773924	0.34001443482773924	0.34001443482773924	0.34001443482773924	0.34001443482773924	0.34001443482773924	0.34001443482773924	0.34001443482773924	0.34001443482773924
23	0.32679109073287527	0.32679109073287527	0.32679109073287527	0.32679109073287527	0.32679109073287527	0.32679109073287527	0.32679109073287527	0.32679109073287527	0.32679109073287527	0.32679109073287527	0.32679109073287527	0.32679109073287527	0.32679109073287527	0.32679109073287527	0.32679109073287527	0.32679109073287527
24	0.33188589986959705	0.33188589986959705	0.33188589986959705	0.33188589986959705	0.33188589986959705	0.33188589986959705	0.33188589986959705	0.33188589986959705	0.33188589986959705	0.33188589986959705	0.33188589986959705	0.33188589986959705	0.33188589986959705	0.33188589986959705	0.33188589986959705	0.33188589986959705
25	1.0168202673711568	1.0168202673711568	1.0168202673711568	1.0168202673711568	1.0168202673711568	1.0168202673711568	1.0168202673711568	1.0168202673711568	1.0168202673711568	1.0168202673711568	1.0168202673711568	1.0168202673711568	1.0168202673711568	1.0168202673711568	1.0168202673711568	1.0168202673711568
26	1.0165842421279863	1.0165842421279863	1.0165842421279863	1.0165842421279863	1.0165842421279863	1.0165842421279863	1.0165842421279863	1.0165842421279863	1.0165842421279863	1.0165842421279863	1.0165842421279863	1.0165842421279863	1.0165842421279863	1.0165842421279863	1.0165842421279863	1.0165842421279863
27	1.0126691325125603	1.0126691325125603	1.0126691325125603	1.0126691325125603	1.0126691325125603	1.0126691325125603	1.0126691325125603	1.0126691325125603	1.0126691325125603	1.0126691325125603	1.0126691325125603	1.0126691325125603	1.0126691325125603	1.0126691325125603	1.0126691325125603	1.0126691325125603
28	0.656856215018306	0.656856215018306	0.656856215018306	0.656856215018306	0.656856215018306	0.656856215018306	0.656856215018306	0.656856215018306	0.656856215018306	0.656856215018306	0.656856215018306	0.656856215018306	0.656856215018306	0.656856215018306	0.656856215018306	0.656856215018306
29	1.015235885149145	1.015235885149145	1.015235885149145	1.015235885149145	1.015235885149145	1.015235885149145	1.015235885149145	1.015235885149145	1.015235885149145	1.015235885149145	1.015235885149145	1.015235885149145	1.015235885149145	1.015235885149145	1.015235885149145	1.015235885149145
