Enhancers	msk_128	msk_129	msk_130	msk_131	msk_132	msk_133	msk_134	msk_135	msk_136	msk_137	msk_138	msk_139	msk_140	msk_141	msk_142	msk_143
10	1.0100190027705451	1.0100190027705451	1.0100190027705451	1.0100190027705451	1.0100190027705451	1.0100190027705451	1.0100190027705451	1.0100190027705451	1.0100190027705451	1.0100190027705451	1.0100190027705451	1.0100190027705451	1.0100190027705451	1.0100190027705451	1.0100190027705451	1.0100190027705451
11	0.9957011081806174	0.9957011081806174	0.9957011081806174	0.9957011081806174	0.9957011081806174	0.9957011081806174	0.9957011081806174	0.9957011081806174	0.9957011081806174	0.9957011081806174	0.9957011081806174	0.9957011081806174	0.9957011081806174	0.9957011081806174	0.9957011081806174	0.9957011081806174
12	0.6606256005910905	0.6606256005910905	0.6606256005910905	0.6606256005910905	0.6606256005910905	0.6606256005910905	0.6606256005910905	0.6606256005910905	0.6606256005910905	0.6606256005910905	0.6606256005910905	0.6606256005910905	0.6606256005910905	0.6606256005910905	0.6606256005910905	0.6606256005910905
13	0.3400319540865752	0.3400319540865752	0.3400319540865752	0.3400319540865752	0.3400319540865752	0.3400319540865752	0.3400319540865752	0.3400319540865752	0.3400319540865752	0.3400319540865752	0.3400319540865752	0.3400319540865752	0.3400319540865752	0.3400319540865752	0.3400319540865752	0.3400319540865752
14	0.662021034083922	0.662021034083922	0.662021034083922	0.662021034083922	0.662021034083922	0.662021034083922	0.662021034083922	0.662021034083922	0.662021034083922	0.662021034083922	0.662021034083922	0.662021034083922	0.662021034083922	0.662021034083922	0.662021034083922	0.662021034083922
15	1.0094239431042404	1.0094239431042404	1.0094239431042404	1.0094239431042404	1.0094239431042404	1.0094239431042404	1.0094239431042404	1.0094239431042404	1.0094239431042404	1.0094239431042404	1.0094239431042404	1.0094239431042404	1.0094239431042404	1.0094239431042404	1.0094239431042404	1.0094239431042404
16	0.6737716084271855	0.6737716084271855	0.6737716084271855	0.6737716084271855	0.6737716084271855	0.6737716084271855	0.6737716084271855	0.6737716084271855	0.6737716084271855	0.6737716084271855	0.6737716084271855	0.6737716084271855	0.6737716084271855	0.6737716084271855	0.6737716084271855	0.6737716084271855
17	1.0171979662760815	1.0171979662760815	1.0171979662760815	1.0171979662760815	1.0171979662760815	1.0171979662760815	1.0171979662760815	1.0171979662760815	1.0171979662760815	1.0171979662760815	1.0171979662760815	1.0171979662760815	1.0171979662760815	1.0171979662760815	1.0171979662760815	1.0171979662760815
18	0.9875763374047976	0.9875763374047976	0.9875763374047976	0.9875763374047976	0.9875763374047976	0.9875763374047976	0.9875763374047976	0.9875763374047976	0.9875763374047976	0.9875763374047976	0.9875763374047976	0.9875763374047976	0.9875763374047976	0.9875763374047976	0.9875763374047976	0.9875763374047976
19	0.9850417488943095	0.9850417488943095	0.9850417488943095	0.9850417488943095	0.9850417488943095	0.9850417488943095	0.9850417488943095	0.9850417488943095	0.9850417488943095	0.9850417488943095	0.9850417488943095	0.9850417488943095	0.9850417488943095	0.9850417488943095	0.9850417488943095	0.9850417488943095
20	0.9851939993493842	0.9851939993493842	0.9851939993493842	0.9851939993493842	0.9851939993493842	0.9851939993493842	0.9851939993493842	0.9851939993493842	0.9851939993493842	0.9851939993493842	0.9851939993493842	0.9851939993493842	0.9851939993493842	0.9851939993493842	0.9851939993493842	0.9851939993493842
21	0.33226406788804486	0.33226406788804486	0.33226406788804486	0.33226406788804486	0.33226406788804486	0.33226406788804486	0.33226406788804486	0.33226406788804486	0.33226406788804486	0.33226406788804486	0.33226406788804486	0.33226406788804486	0.33226406788804486	0.33226406788804486	0.33226406788804486	0.33226406788804486
22	0.3400258595736912	0.3400258595736912	0.3400258595736912	0.3400258595736912	0.3400258595736912	0.3400258595736912	0.3400258595736912	0.3400258595736912	0.3400258595736912	0.3400258595736912	0.3400258595736912	0.3400258595736912	0.3400258595736912	0.3400258595736912	0.3400258595736912	0.3400258595736912
23	0.3267836508066398	0.3267836508066398	0.3267836508066398	0.3267836508066398	0.3267836508066398	0.3267836508066398	0.3267836508066398	0.3267836508066398	0.3267836508066398	0.3267836508066398	0.3267836508066398	0.3267836508066398	0.3267836508066398	0.3267836508066398	0.3267836508066398	0.3267836508066398
24	0.33917963743988633	0.33917963743988633	0.33917963743988633	0.33917963743988633	0.33917963743988633	0.33917963743988633	0.33917963743988633	0.33917963743988633	0.33917963743988633	0.33917963743988633	0.33917963743988633	0.33917963743988633	0.33917963743988633	0.33917963743988633	0.33917963743988633	0.33917963743988633
25	1.0160990537186443	1.0160990537186443	1.0160990537186443	1.0160990537186443	1.0160990537186443	1.0160990537186443	1.0160990537186443	1.0160990537186443	1.0160990537186443	1.0160990537186443	1.0160990537186443	1.0160990537186443	1.0160990537186443	1.0160990537186443	1.0160990537186443	1.0160990537186443
26	1.0146814501563213	1.0146814501563213	1.0146814501563213	1.0146814501563213	1.0146814501563213	1.0146814501563213	1.0146814501563213	1.0146814501563213	1.0146814501563213	1.0146814501563213	1.0146814501563213	1.0146814501563213	1.0146814501563213	1.0146814501563213	1.0146814501563213	1.0146814501563213
27	1.0143751398531837	1.0143751398531837	1.0143751398531837	1.0143751398531837	1.0143751398531837	1.0143751398531837	1.0143751398531837	1.0143751398531837	1.0143751398531837	1.0143751398531837	1.0143751398531837	1.0143751398531837	1.0143751398531837	1.0143751398531837	1.0143751398531837	1.0143751398531837
28	0.6573002017024253	0.6573002017024253	0.6573002017024253	0.6573002017024253	0.6573002017024253	0.6573002017024253	0.6573002017024253	0.6573002017024253	0.6573002017024253	0.6573002017024253	0.6573002017024253	0.6573002017024253	0.6573002017024253	0.6573002017024253	0.6573002017024253	0.6573002017024253
29	1.0066937915273202	1.0066937915273202	1.0066937915273202	1.0066937915273202	1.0066937915273202	1.0066937915273202	1.0066937915273202	1.0066937915273202	1.0066937915273202	1.0066937915273202	1.0066937915273202	1.0066937915273202	1.0066937915273202	1.0066937915273202	1.0066937915273202	1.0066937915273202
