Enhancers	msk_48	msk_49	msk_50	msk_51	msk_52	msk_53	msk_54	msk_55	msk_56	msk_57	msk_58	msk_59	msk_60	msk_61	msk_62	msk_63
18	0.9913720388296908	0.9913720388296908	0.9913720388296908	0.9913720388296908	0.9913720388296908	0.9913720388296908	0.9913720388296908	0.9913720388296908	0.9913720388296908	0.9913720388296908	0.9913720388296908	0.9913720388296908	0.9913720388296908	0.9913720388296908	0.9913720388296908	0.9913720388296908
19	0.9801946603549537	0.9801946603549537	0.9801946603549537	0.9801946603549537	0.9801946603549537	0.9801946603549537	0.9801946603549537	0.9801946603549537	0.9801946603549537	0.9801946603549537	0.9801946603549537	0.9801946603549537	0.9801946603549537	0.9801946603549537	0.9801946603549537	0.9801946603549537
20	0.9870538623832005	0.9870538623832005	0.9870538623832005	0.9870538623832005	0.9870538623832005	0.9870538623832005	0.9870538623832005	0.9870538623832005	0.9870538623832005	0.9870538623832005	0.9870538623832005	0.9870538623832005	0.9870538623832005	0.9870538623832005	0.9870538623832005	0.9870538623832005
21	0.33196143223369695	0.33196143223369695	0.33196143223369695	0.33196143223369695	0.33196143223369695	0.33196143223369695	0.33196143223369695	0.33196143223369695	0.33196143223369695	0.33196143223369695	0.33196143223369695	0.33196143223369695	0.33196143223369695	0.33196143223369695	0.33196143223369695	0.33196143223369695
22	0.34004780633181503	0.34004780633181503	0.34004780633181503	0.34004780633181503	0.34004780633181503	0.34004780633181503	0.34004780633181503	0.34004780633181503	0.34004780633181503	0.34004780633181503	0.34004780633181503	0.34004780633181503	0.34004780633181503	0.34004780633181503	0.34004780633181503	0.34004780633181503
23	0.3268169560326156	0.3268169560326156	0.3268169560326156	0.3268169560326156	0.3268169560326156	0.3268169560326156	0.3268169560326156	0.3268169560326156	0.3268169560326156	0.3268169560326156	0.3268169560326156	0.3268169560326156	0.3268169560326156	0.3268169560326156	0.3268169560326156	0.3268169560326156
24	0.3331565223368176	0.3331565223368176	0.3331565223368176	0.3331565223368176	0.3331565223368176	0.3331565223368176	0.3331565223368176	0.3331565223368176	0.3331565223368176	0.3331565223368176	0.3331565223368176	0.3331565223368176	0.3331565223368176	0.3331565223368176	0.3331565223368176	0.3331565223368176
25	1.0200034353428102	1.0200034353428102	1.0200034353428102	1.0200034353428102	1.0200034353428102	1.0200034353428102	1.0200034353428102	1.0200034353428102	1.0200034353428102	1.0200034353428102	1.0200034353428102	1.0200034353428102	1.0200034353428102	1.0200034353428102	1.0200034353428102	1.0200034353428102
26	1.0079550551466137	1.0079550551466137	1.0079550551466137	1.0079550551466137	1.0079550551466137	1.0079550551466137	1.0079550551466137	1.0079550551466137	1.0079550551466137	1.0079550551466137	1.0079550551466137	1.0079550551466137	1.0079550551466137	1.0079550551466137	1.0079550551466137	1.0079550551466137
27	1.0131371236158315	1.0131371236158315	1.0131371236158315	1.0131371236158315	1.0131371236158315	1.0131371236158315	1.0131371236158315	1.0131371236158315	1.0131371236158315	1.0131371236158315	1.0131371236158315	1.0131371236158315	1.0131371236158315	1.0131371236158315	1.0131371236158315	1.0131371236158315
28	0.663637058161355	0.663637058161355	0.663637058161355	0.663637058161355	0.663637058161355	0.663637058161355	0.663637058161355	0.663637058161355	0.663637058161355	0.663637058161355	0.663637058161355	0.663637058161355	0.663637058161355	0.663637058161355	0.663637058161355	0.663637058161355
29	1.012570673283537	1.012570673283537	1.012570673283537	1.012570673283537	1.012570673283537	1.012570673283537	1.012570673283537	1.012570673283537	1.012570673283537	1.012570673283537	1.012570673283537	1.012570673283537	1.012570673283537	1.012570673283537	1.012570673283537	1.012570673283537
